AnimalID,LitterRef,Group,DateOfBirth,Sex,Treatment,Outcome,Time,Mnths,LitterSize,Mat.Birthdate,Mat.Age,MAMnths,Mat.Litter,Mother,Sur30,GroupSize,TunnelSize,M,Density,Mat_Col,Pat_Col,Date,Weight,Age,Amnths
KBF005,609,Kori,28/08/2020,F,NB,Death,922,30.5,3,03/03/2017,1274,42.1,2,9,1,3,S,4,0.8,Cousteau,Aristotle,11/07/2022,113,683,22.6
KBF010,670,Kori,21/02/2021,F,NB,Death,745,24.6,4,03/03/2017,1451,48,3,9,1,5,S,4,1.3,Cousteau,Aristotle,11/07/2022,146,506,16.7
KBF011,670,Kori,21/02/2021,F,NB,Death,745,24.6,4,03/03/2017,1451,48,3,9,1,5,S,4,1.3,Cousteau,Aristotle,11/07/2022,115,506,16.7
KBM002,557,Kori,14/02/2020,M,NB,Death,1118,37,4,03/03/2017,1078,35.6,1,9,1,2,S,4,0.5,Cousteau,Aristotle,11/07/2022,188,879,29.1
KBM008,670,Kori,21/02/2021,M,NB,Death,745,24.6,4,03/03/2017,1451,48,3,9,1,5,S,4,1.3,Cousteau,Aristotle,11/07/2022,163,506,16.7
KBM009,670,Kori,21/02/2021,M,NB,Death,745,24.6,4,03/03/2017,1451,48,3,9,1,5,S,4,1.3,Cousteau,Aristotle,11/07/2022,151,506,16.7
KSF001,588,Kapantsi,11/06/2020,F,NB,NA,1359,44.9,3,11/08/2016,1400,46.3,1,8,1,2,S,4,0.5,Moniz,Nakuru,11/07/2022,136,761,25.2
KSF010,704,Kapantsi,11/07/2021,F,NB,Death,949,31.4,3,11/08/2016,1795,59.3,4,8,1,5,M,8,0.6,Moniz,Nakuru,11/07/2022,82,366,12.1
KSM006,673,Kapantsi,02/03/2021,M,NB,NA,1095,36.2,3,11/08/2016,1664,55,3,8,1,5,S,4,1.3,Moniz,Nakuru,11/07/2022,173,497,16.4
KSM008,673,Kapantsi,02/03/2021,M,NB,NA,1095,36.2,3,11/08/2016,1664,55,3,8,1,5,S,4,1.3,Moniz,Nakuru,11/07/2022,131,497,16.4
KSM009,704,Kapantsi,11/07/2021,M,NB,NA,964,31.9,3,11/08/2016,1795,59.3,4,8,1,5,M,8,0.6,Moniz,Nakuru,11/07/2022,111,366,12.1
KSM012,752,Kapantsi,28/01/2022,M,NB,NA,763,25.2,5,11/08/2016,1996,66,5,8,1,7,M,8,0.9,Moniz,Nakuru,11/07/2022,52,165,5.5
KSM014,752,Kapantsi,28/01/2022,M,NB,NA,763,25.2,5,11/08/2016,1996,66,5,8,1,7,M,8,0.9,Moniz,Nakuru,11/07/2022,47,165,5.5
KSM016,752,Kapantsi,28/01/2022,M,NB,NA,763,25.2,5,11/08/2016,1996,66,5,8,1,7,M,8,0.9,Moniz,Nakuru,11/07/2022,51,165,5.5
MBF004,634,Marabou,14/11/2020,F,NB,StatusChange,811,26.8,2,28/06/2016,1600,52.9,2,10,1,3,S,4,0.8,Durrell,Moniz,11/07/2022,98,605,20
MBF003,586,Marabou,09/06/2020,F,NB,StatusChange,969,32,3,28/06/2016,1442,47.7,1,10,1,2,S,4,0.5,Durrell,Moniz,11/07/2022,148,763,25.2
MBM005,634,Marabou,14/11/2020,M,NB,Death,1069,35.3,2,28/06/2016,1600,52.9,2,10,1,3,S,4,0.8,Durrell,Moniz,11/07/2022,153,605,20
MBM007,679,Marabou,19/03/2021,M,NB,Death,944,31.2,2,28/06/2016,1725,57,3,10,1,5,S,4,1.3,Durrell,Moniz,11/07/2022,118,480,15.9
MBM008,710,Marabou,14/08/2021,M,NB,Death,796,26.3,2,28/06/2016,1873,61.9,4,10,1,7,M,8,0.9,Durrell,Moniz,11/07/2022,110,332,11
MBM009,710,Marabou,14/08/2021,M,NB,Death,796,26.3,2,28/06/2016,1873,61.9,4,10,1,7,M,8,0.9,Durrell,Moniz,11/07/2022,76,332,11
VLF004,630,Vulture,08/11/2020,F,NB,Death,1079,35.7,2,16/09/2016,1514,50,2,16,1,5,S,4,1.3,West,Hawking,11/07/2022,76,611,20.2
VLF005,630,Vulture,08/11/2020,F,NB,NA,1209,40,2,16/09/2016,1514,50,2,16,1,5,S,4,1.3,West,Hawking,11/07/2022,81,611,20.2
VLF006,699,Vulture,20/06/2021,F,NB,StatusChange,851,28.1,3,16/09/2016,1738,57.5,3,16,1,7,M,8,0.9,West,Hawking,11/07/2022,79,387,12.8
VLF011,723,Vulture,02/10/2021,F,NB,Death,835,27.6,4,16/09/2016,1842,60.9,4,16,1,10,M,8,1.3,West,Hawking,11/07/2022,70,283,9.4
VLM001,585,Vulture,18/05/2020,M,NB,NA,1383,45.7,3,16/09/2016,1340,44.3,1,16,1,2,S,4,0.5,West,Hawking,11/07/2022,166,785,26
VLM002,585,Vulture,18/05/2020,M,NB,NA,1383,45.7,3,16/09/2016,1340,44.3,1,16,1,2,S,4,0.5,West,Hawking,11/07/2022,182,785,26
VLM003,585,Vulture,18/05/2020,M,NB,NA,1383,45.7,3,16/09/2016,1340,44.3,1,16,1,2,S,4,0.5,West,Hawking,11/07/2022,196,785,26
VLM007,699,Vulture,20/06/2021,M,NB,NA,985,32.6,3,16/09/2016,1738,57.5,3,16,1,7,M,8,0.9,West,Hawking,11/07/2022,75,387,12.8
VLM008,699,Vulture,20/06/2021,M,NB,NA,985,32.6,3,16/09/2016,1738,57.5,3,16,1,7,M,8,0.9,West,Hawking,11/07/2022,86,387,12.8
VLM012,755,Vulture,30/01/2022,M,NB,NA,761,25.2,2,16/09/2016,1962,64.9,5,16,1,13,M,8,1.6,West,Hawking,11/07/2022,47,163,5.4
VLM013,755,Vulture,30/01/2022,M,NB,NA,761,25.2,2,16/09/2016,1962,64.9,5,16,1,13,M,8,1.6,West,Hawking,11/07/2022,46,163,5.4
GEF001,563,Geelvink,23/02/2020,F,NB,NA,1468,48.5,3,14/06/2014,2080,68.8,1,4,1,2,S,4,0.5,G11,Bennett,12/07/2022,101,871,28.8
GEM003,563,Geelvink,23/02/2020,M,NB,NA,1468,48.5,3,14/06/2014,2080,68.8,1,4,1,2,S,4,0.5,G11,Bennett,12/07/2022,163,871,28.8
TLF010,654,Tarentaal,06/01/2021,F,IB,NA,1150,38,5,27/01/2016,1806,59.7,3,13,1,4,S,4,1,Tesla,Tesla,13/07/2022,107,554,18.3
TLF012,654,Tarentaal,06/01/2021,F,IB,NA,1150,38,5,27/01/2016,1806,59.7,3,13,1,4,S,4,1,Tesla,Tesla,13/07/2022,123,554,18.3
TLF013,654,Tarentaal,06/01/2021,F,IB,NA,1150,38,5,27/01/2016,1806,59.7,3,13,1,4,S,4,1,Tesla,Tesla,13/07/2022,108,554,18.3
TLM009,654,Tarentaal,06/01/2021,M,IB,NA,1150,38,5,27/01/2016,1806,59.7,3,13,1,4,S,4,1,Tesla,Tesla,13/07/2022,139,554,18.3
VLF006,699,Vulture,20/06/2021,F,NB,StatusChange,851,28.1,3,16/09/2016,1738,57.5,3,16,1,7,M,8,0.9,West,Hawking,13/07/2022,82,389,12.9
VLM007,699,Vulture,20/06/2021,M,NB,NA,985,32.6,3,16/09/2016,1738,57.5,3,16,1,7,M,8,0.9,West,Hawking,13/07/2022,84,389,12.9
VLM008,699,Vulture,20/06/2021,M,NB,NA,985,32.6,3,16/09/2016,1738,57.5,3,16,1,7,M,8,0.9,West,Hawking,13/07/2022,91,389,12.9
BIF001,629,Bishop,29/10/2020,F,IB,NA,1219,40.3,1,13/02/2018,989,32.7,1,2,1,2,S,4,0.5,Zunki3,Zunki3,14/07/2022,120,624,20.6
BIF005,730,Bishop,15/11/2021,F,IB,NA,837,27.7,2,13/02/2018,1371,45.3,3,2,1,5,M,8,0.6,Zunki3,Zunki3,14/07/2022,72,242,8
BIF006,730,Bishop,15/11/2021,F,IB,NA,837,27.7,2,13/02/2018,1371,45.3,3,2,1,5,M,8,0.6,Zunki3,Zunki3,14/07/2022,67,242,8
BIF007,764,Bishop,02/03/2022,F,IB,NA,730,24.1,3,13/02/2018,1478,48.9,4,2,1,7,M,8,0.9,Zunki3,Zunki3,14/07/2022,43,135,4.5
BIM002,665,Bishop,11/02/2021,M,IB,NA,1114,36.8,3,13/02/2018,1094,36.2,2,2,1,3,S,4,0.8,Zunki3,Zunki3,14/07/2022,138,519,17.2
BIM004,665,Bishop,11/02/2021,M,IB,Death,770,25.5,3,13/02/2018,1094,36.2,2,2,1,3,S,4,0.8,Zunki3,Zunki3,14/07/2022,111,519,17.2
BIM008,764,Bishop,02/03/2022,M,IB,NA,730,24.1,3,13/02/2018,1478,48.9,4,2,1,7,M,8,0.9,Zunki3,Zunki3,14/07/2022,37,135,4.5
BIM009,764,Bishop,02/03/2022,M,IB,NA,730,24.1,3,13/02/2018,1478,48.9,4,2,1,7,M,8,0.9,Zunki3,Zunki3,14/07/2022,40,135,4.5
HOM001,632,Hoopoe,10/11/2020,M,IB,Death,1037,34.3,1,24/02/2017,1355,44.8,1,6,1,2,S,4,0.5,Aristotle,Aristotle,14/07/2022,161,612,20.2
PIF001,593,Pigeon,28/06/2020,F,IB,NA,1342,44.4,2,26/03/2016,1555,51.4,1,11,1,2,S,4,0.5,Moniz,Moniz,14/07/2022,157,747,24.7
PIF004,623,Pigeon,13/10/2020,F,IB,NA,1235,40.8,2,26/03/2016,1662,54.9,2,11,1,4,S,4,1,Moniz,Moniz,14/07/2022,112,640,21.2
PIF010,689,Pigeon,16/05/2021,F,IB,NA,1020,33.7,3,26/03/2016,1877,62,4,11,1,7,M,8,0.9,Moniz,Moniz,14/07/2022,102,425,14
PIF012,721,Pigeon,11/09/2021,F,IB,NA,902,29.8,3,26/03/2016,1995,66,5,11,1,8,M,8,1,Moniz,Moniz,14/07/2022,70,307,10.1
PIF014,721,Pigeon,11/09/2021,F,IB,NA,902,29.8,3,26/03/2016,1995,66,5,11,1,8,M,8,1,Moniz,Moniz,14/07/2022,52,307,10.1
PIM003,623,Pigeon,13/10/2020,M,IB,NA,1235,40.8,2,26/03/2016,1662,54.9,2,11,1,4,S,4,1,Moniz,Moniz,14/07/2022,139,640,21.2
PIM006,663,Pigeon,27/01/2021,M,IB,NA,1129,37.3,4,26/03/2016,1768,58.4,3,11,1,5,S,4,1.3,Moniz,Moniz,14/07/2022,101,534,17.7
PIM013,721,Pigeon,11/09/2021,M,IB,NA,902,29.8,3,26/03/2016,1995,66,5,11,1,8,M,8,1,Moniz,Moniz,14/07/2022,69,307,10.1
SNF003,603,Sneeubal,14/08/2020,F,IB,NA,1295,42.8,3,15/11/2015,1734,57.3,1,12,1,2,S,4,0.5,West,West,14/07/2022,66,700,23.1
SNF012,713,Sneeubal,19/08/2021,F,IB,NA,925,30.6,3,15/11/2015,2104,69.6,4,12,1,5,M,8,0.6,West,West,14/07/2022,80,330,10.9
SNF016,737,Sneeubal,02/12/2021,F,IB,NA,820,27.1,4,15/11/2015,2209,73,5,12,1,8,M,8,1,West,West,14/07/2022,52,225,7.4
SNF017,737,Sneeubal,02/12/2021,F,IB,NA,820,27.1,4,15/11/2015,2209,73,5,12,1,8,M,8,1,West,West,14/07/2022,48,225,7.4
SNM001,603,Sneeubal,14/08/2020,M,IB,NA,1295,42.8,3,15/11/2015,1734,57.3,1,12,1,2,S,4,0.5,West,West,14/07/2022,131,700,23.1
SNM002,603,Sneeubal,14/08/2020,M,IB,NA,1295,42.8,3,15/11/2015,1734,57.3,1,12,1,2,S,4,0.5,West,West,14/07/2022,131,700,23.1
SNM013,713,Sneeubal,19/08/2021,M,IB,NA,925,30.6,3,15/11/2015,2104,69.6,4,12,1,5,M,8,0.6,West,West,14/07/2022,95,330,10.9
SNM014,737,Sneeubal,02/12/2021,M,IB,NA,820,27.1,4,15/11/2015,2209,73,5,12,1,8,M,8,1,West,West,14/07/2022,51,225,7.4
SNM015,737,Sneeubal,02/12/2021,M,IB,NA,820,27.1,4,15/11/2015,2209,73,5,12,1,8,M,8,1,West,West,14/07/2022,62,225,7.4
TEM002,587,Tit-Babbler,08/06/2020,M,IB,NA,1362,45,3,15/11/2015,1667,55.1,1,15,1,2,S,4,0.5,Crick,Crick,14/07/2022,174,767,25.4
TEM003,587,Tit-Babbler,08/06/2020,M,IB,NA,1362,45,3,15/11/2015,1667,55.1,1,15,1,2,S,4,0.5,Crick,Crick,14/07/2022,165,767,25.4
TEM004,618,Tit-Babbler,04/10/2020,M,IB,NA,1244,41.1,3,15/11/2015,1785,59,2,15,1,4,S,4,1,Crick,Crick,14/07/2022,182,649,21.5
TEM007,659,Tit-Babbler,25/01/2021,M,IB,NA,1131,37.4,2,15/11/2015,1898,62.7,3,15,1,5,S,4,1.3,Crick,Crick,14/07/2022,164,536,17.7
TEM008,659,Tit-Babbler,25/01/2021,M,IB,NA,1131,37.4,2,15/11/2015,1898,62.7,3,15,1,5,S,4,1.3,Crick,Crick,14/07/2022,155,536,17.7
TEM013,763,Tit-Babbler,18/02/2022,M,IB,NA,742,24.5,2,15/11/2015,2287,75.6,6,15,1,7,M,8,0.9,Crick,Crick,14/07/2022,62,147,4.9
TLF005,574,Tarentaal,30/03/2020,F,IB,NA,1432,47.3,5,27/01/2016,1524,50.4,2,13,1,2,S,4,0.5,Tesla,Tesla,14/07/2022,139,837,27.7
TLF007,574,Tarentaal,30/03/2020,F,IB,NA,1432,47.3,5,27/01/2016,1524,50.4,2,13,1,2,S,4,0.5,Tesla,Tesla,14/07/2022,109,837,27.7
TLF012,654,Tarentaal,06/01/2021,F,IB,NA,1150,38,5,27/01/2016,1806,59.7,3,13,1,4,S,4,1,Tesla,Tesla,14/07/2022,124,555,18.3
TLF013,654,Tarentaal,06/01/2021,F,IB,NA,1150,38,5,27/01/2016,1806,59.7,3,13,1,4,S,4,1,Tesla,Tesla,14/07/2022,104,555,18.3
TLF018,740,Tarentaal,12/12/2021,F,IB,NA,810,26.8,5,27/01/2016,2146,70.9,5,13,1,10,M,8,1.3,Tesla,Tesla,14/07/2022,57,215,7.1
TLF022,740,Tarentaal,12/12/2021,F,IB,NA,810,26.8,5,27/01/2016,2146,70.9,5,13,1,10,M,8,1.3,Tesla,Tesla,14/07/2022,51,215,7.1
TLM009,654,Tarentaal,06/01/2021,M,IB,NA,1150,38,5,27/01/2016,1806,59.7,3,13,1,4,S,4,1,Tesla,Tesla,14/07/2022,141,555,18.3
TLM015,691,Tarentaal,20/05/2021,M,IB,Death,982,32.5,4,27/01/2016,1940,64.1,4,13,1,8,M,8,1,Tesla,Tesla,14/07/2022,116,421,13.9
TLM016,691,Tarentaal,20/05/2021,M,IB,NA,1016,33.6,4,27/01/2016,1940,64.1,4,13,1,8,M,8,1,Tesla,Tesla,14/07/2022,116,421,13.9
TLM019,740,Tarentaal,12/12/2021,M,IB,NA,810,26.8,5,27/01/2016,2146,70.9,5,13,1,10,M,8,1.3,Tesla,Tesla,14/07/2022,60,215,7.1
TNF003,560,Tinktinkie,17/02/2020,F,IB,Death,1435,47.4,6,05/10/2017,865,28.6,1,14,1,2,S,4,0.5,Mandela,Mandela,14/07/2022,142,879,29.1
TNF011,648,Tinktinkie,13/12/2020,F,IB,Death,1135,37.5,4,05/10/2017,1165,38.5,3,14,1,4,S,4,1,Mandela,Mandela,14/07/2022,101,579,19.1
TNF015,696,Tinktinkie,01/06/2021,F,IB,Death,965,31.9,4,05/10/2017,1335,44.1,4,14,1,6,M,8,0.8,Mandela,Mandela,14/07/2022,89,409,13.5
TNF016,696,Tinktinkie,01/06/2021,F,IB,Death,965,31.9,4,05/10/2017,1335,44.1,4,14,1,6,M,8,0.8,Mandela,Mandela,14/07/2022,59,409,13.5
TNF018,696,Tinktinkie,01/06/2021,F,IB,Death,965,31.9,4,05/10/2017,1335,44.1,4,14,1,6,M,8,0.8,Mandela,Mandela,14/07/2022,80,409,13.5
TNM009,599,Tinktinkie,04/08/2020,M,IB,Death,1266,41.9,3,05/10/2017,1034,34.2,2,14,1,3,S,4,0.8,Mandela,Mandela,14/07/2022,165,710,23.5
TNM012,648,Tinktinkie,13/12/2020,M,IB,Death,1135,37.5,4,05/10/2017,1165,38.5,3,14,1,4,S,4,1,Mandela,Mandela,14/07/2022,127,579,19.1
TNM017,696,Tinktinkie,01/06/2021,M,IB,Death,965,31.9,4,05/10/2017,1335,44.1,4,14,1,6,M,8,0.8,Mandela,Mandela,14/07/2022,146,409,13.5
VLF006,699,Vulture,20/06/2021,F,NB,StatusChange,851,28.1,3,16/09/2016,1738,57.5,3,16,1,7,M,8,0.9,West,Hawking,16/07/2022,88,392,13
VLM007,699,Vulture,20/06/2021,M,NB,NA,985,32.6,3,16/09/2016,1738,57.5,3,16,1,7,M,8,0.9,West,Hawking,16/07/2022,87,392,13
VLM008,699,Vulture,20/06/2021,M,NB,NA,985,32.6,3,16/09/2016,1738,57.5,3,16,1,7,M,8,0.9,West,Hawking,16/07/2022,92,392,13
BAF004,615,Bateleur,09/09/2020,F,IB,StatusChange,740,24.5,2,28/04/2017,1230,40.7,2,1,1,3,S,4,0.8,Tesla,Tesla,19/07/2022,151,679,22.4
BAM001,573,Bateleur,30/03/2020,M,IB,Death,1332,44,3,28/04/2017,1067,35.3,1,1,1,2,S,4,0.5,Tesla,Tesla,19/07/2022,171,842,27.8
KSF010,704,Kapantsi,11/07/2021,F,NB,Death,949,31.4,3,11/08/2016,1795,59.3,4,8,1,5,M,8,0.6,Moniz,Nakuru,20/07/2022,82,375,12.4
KSM009,704,Kapantsi,11/07/2021,M,NB,NA,964,31.9,3,11/08/2016,1795,59.3,4,8,1,5,M,8,0.6,Moniz,Nakuru,20/07/2022,112,375,12.4
TLF010,654,Tarentaal,06/01/2021,F,IB,NA,1150,38,5,27/01/2016,1806,59.7,3,13,1,4,S,4,1,Tesla,Tesla,20/07/2022,118,561,18.5
TLF012,654,Tarentaal,06/01/2021,F,IB,NA,1150,38,5,27/01/2016,1806,59.7,3,13,1,4,S,4,1,Tesla,Tesla,20/07/2022,130,561,18.5
TLF013,654,Tarentaal,06/01/2021,F,IB,NA,1150,38,5,27/01/2016,1806,59.7,3,13,1,4,S,4,1,Tesla,Tesla,20/07/2022,112,561,18.5
TLM009,654,Tarentaal,06/01/2021,M,IB,NA,1150,38,5,27/01/2016,1806,59.7,3,13,1,4,S,4,1,Tesla,Tesla,20/07/2022,149,561,18.5
PIF001,593,Pigeon,28/06/2020,F,IB,NA,1342,44.4,2,26/03/2016,1555,51.4,1,11,1,2,S,4,0.5,Moniz,Moniz,22/07/2022,151,755,25
PIM003,623,Pigeon,13/10/2020,M,IB,NA,1235,40.8,2,26/03/2016,1662,54.9,2,11,1,4,S,4,1,Moniz,Moniz,22/07/2022,136,648,21.4
TLF018,740,Tarentaal,12/12/2021,F,IB,NA,810,26.8,5,27/01/2016,2146,70.9,5,13,1,10,M,8,1.3,Tesla,Tesla,22/07/2022,57,223,7.4
TLF022,740,Tarentaal,12/12/2021,F,IB,NA,810,26.8,5,27/01/2016,2146,70.9,5,13,1,10,M,8,1.3,Tesla,Tesla,22/07/2022,52,223,7.4
TLM019,740,Tarentaal,12/12/2021,M,IB,NA,810,26.8,5,27/01/2016,2146,70.9,5,13,1,10,M,8,1.3,Tesla,Tesla,22/07/2022,62,223,7.4
BIF001,629,Bishop,29/10/2020,F,IB,NA,1219,40.3,1,13/02/2018,989,32.7,1,2,1,2,S,4,0.5,Zunki3,Zunki3,25/07/2022,120,635,21
BIF005,730,Bishop,15/11/2021,F,IB,NA,837,27.7,2,13/02/2018,1371,45.3,3,2,1,5,M,8,0.6,Zunki3,Zunki3,25/07/2022,73,253,8.4
BIF006,730,Bishop,15/11/2021,F,IB,NA,837,27.7,2,13/02/2018,1371,45.3,3,2,1,5,M,8,0.6,Zunki3,Zunki3,25/07/2022,69,253,8.4
BIF007,764,Bishop,02/03/2022,F,IB,NA,730,24.1,3,13/02/2018,1478,48.9,4,2,1,7,M,8,0.9,Zunki3,Zunki3,25/07/2022,46,146,4.8
BIM002,665,Bishop,11/02/2021,M,IB,NA,1114,36.8,3,13/02/2018,1094,36.2,2,2,1,3,S,4,0.8,Zunki3,Zunki3,25/07/2022,145,530,17.5
BIM004,665,Bishop,11/02/2021,M,IB,Death,770,25.5,3,13/02/2018,1094,36.2,2,2,1,3,S,4,0.8,Zunki3,Zunki3,25/07/2022,117,530,17.5
BIM008,764,Bishop,02/03/2022,M,IB,NA,730,24.1,3,13/02/2018,1478,48.9,4,2,1,7,M,8,0.9,Zunki3,Zunki3,25/07/2022,38,146,4.8
BIM009,764,Bishop,02/03/2022,M,IB,NA,730,24.1,3,13/02/2018,1478,48.9,4,2,1,7,M,8,0.9,Zunki3,Zunki3,25/07/2022,42,146,4.8
HOM001,632,Hoopoe,10/11/2020,M,IB,Death,1037,34.3,1,24/02/2017,1355,44.8,1,6,1,2,S,4,0.5,Aristotle,Aristotle,25/07/2022,163,623,20.6
PIF001,593,Pigeon,28/06/2020,F,IB,NA,1342,44.4,2,26/03/2016,1555,51.4,1,11,1,2,S,4,0.5,Moniz,Moniz,25/07/2022,152,758,25.1
PIF004,623,Pigeon,13/10/2020,F,IB,NA,1235,40.8,2,26/03/2016,1662,54.9,2,11,1,4,S,4,1,Moniz,Moniz,25/07/2022,110,651,21.5
PIF010,689,Pigeon,16/05/2021,F,IB,NA,1020,33.7,3,26/03/2016,1877,62,4,11,1,7,M,8,0.9,Moniz,Moniz,25/07/2022,107,436,14.4
PIF012,721,Pigeon,11/09/2021,F,IB,NA,902,29.8,3,26/03/2016,1995,66,5,11,1,8,M,8,1,Moniz,Moniz,25/07/2022,69,318,10.5
PIF014,721,Pigeon,11/09/2021,F,IB,NA,902,29.8,3,26/03/2016,1995,66,5,11,1,8,M,8,1,Moniz,Moniz,25/07/2022,53,318,10.5
PIM003,623,Pigeon,13/10/2020,M,IB,NA,1235,40.8,2,26/03/2016,1662,54.9,2,11,1,4,S,4,1,Moniz,Moniz,25/07/2022,143,651,21.5
PIM006,663,Pigeon,27/01/2021,M,IB,NA,1129,37.3,4,26/03/2016,1768,58.4,3,11,1,5,S,4,1.3,Moniz,Moniz,25/07/2022,103,545,18
PIM013,721,Pigeon,11/09/2021,M,IB,NA,902,29.8,3,26/03/2016,1995,66,5,11,1,8,M,8,1,Moniz,Moniz,25/07/2022,70,318,10.5
SNF003,603,Sneeubal,14/08/2020,F,IB,NA,1295,42.8,3,15/11/2015,1734,57.3,1,12,1,2,S,4,0.5,West,West,25/07/2022,65,711,23.5
SNF012,713,Sneeubal,19/08/2021,F,IB,NA,925,30.6,3,15/11/2015,2104,69.6,4,12,1,5,M,8,0.6,West,West,25/07/2022,81,341,11.3
SNF016,737,Sneeubal,02/12/2021,F,IB,NA,820,27.1,4,15/11/2015,2209,73,5,12,1,8,M,8,1,West,West,25/07/2022,53,236,7.8
SNF017,737,Sneeubal,02/12/2021,F,IB,NA,820,27.1,4,15/11/2015,2209,73,5,12,1,8,M,8,1,West,West,25/07/2022,48,236,7.8
SNM001,603,Sneeubal,14/08/2020,M,IB,NA,1295,42.8,3,15/11/2015,1734,57.3,1,12,1,2,S,4,0.5,West,West,25/07/2022,127,711,23.5
SNM002,603,Sneeubal,14/08/2020,M,IB,NA,1295,42.8,3,15/11/2015,1734,57.3,1,12,1,2,S,4,0.5,West,West,25/07/2022,127,711,23.5
SNM013,713,Sneeubal,19/08/2021,M,IB,NA,925,30.6,3,15/11/2015,2104,69.6,4,12,1,5,M,8,0.6,West,West,25/07/2022,91,341,11.3
SNM014,737,Sneeubal,02/12/2021,M,IB,NA,820,27.1,4,15/11/2015,2209,73,5,12,1,8,M,8,1,West,West,25/07/2022,54,236,7.8
SNM015,737,Sneeubal,02/12/2021,M,IB,NA,820,27.1,4,15/11/2015,2209,73,5,12,1,8,M,8,1,West,West,25/07/2022,61,236,7.8
TEM002,587,Tit-Babbler,08/06/2020,M,IB,NA,1362,45,3,15/11/2015,1667,55.1,1,15,1,2,S,4,0.5,Crick,Crick,25/07/2022,183,778,25.7
TEM003,587,Tit-Babbler,08/06/2020,M,IB,NA,1362,45,3,15/11/2015,1667,55.1,1,15,1,2,S,4,0.5,Crick,Crick,25/07/2022,163,778,25.7
TEM004,618,Tit-Babbler,04/10/2020,M,IB,NA,1244,41.1,3,15/11/2015,1785,59,2,15,1,4,S,4,1,Crick,Crick,25/07/2022,183,660,21.8
TEM007,659,Tit-Babbler,25/01/2021,M,IB,NA,1131,37.4,2,15/11/2015,1898,62.7,3,15,1,5,S,4,1.3,Crick,Crick,25/07/2022,165,547,18.1
TEM008,659,Tit-Babbler,25/01/2021,M,IB,NA,1131,37.4,2,15/11/2015,1898,62.7,3,15,1,5,S,4,1.3,Crick,Crick,25/07/2022,152,547,18.1
TEM013,763,Tit-Babbler,18/02/2022,M,IB,NA,742,24.5,2,15/11/2015,2287,75.6,6,15,1,7,M,8,0.9,Crick,Crick,25/07/2022,67,158,5.2
TLF005,574,Tarentaal,30/03/2020,F,IB,NA,1432,47.3,5,27/01/2016,1524,50.4,2,13,1,2,S,4,0.5,Tesla,Tesla,25/07/2022,139,848,28
TLF007,574,Tarentaal,30/03/2020,F,IB,NA,1432,47.3,5,27/01/2016,1524,50.4,2,13,1,2,S,4,0.5,Tesla,Tesla,25/07/2022,111,848,28
TLF010,654,Tarentaal,06/01/2021,F,IB,NA,1150,38,5,27/01/2016,1806,59.7,3,13,1,4,S,4,1,Tesla,Tesla,25/07/2022,104,566,18.7
TLF012,654,Tarentaal,06/01/2021,F,IB,NA,1150,38,5,27/01/2016,1806,59.7,3,13,1,4,S,4,1,Tesla,Tesla,25/07/2022,125,566,18.7
TLF013,654,Tarentaal,06/01/2021,F,IB,NA,1150,38,5,27/01/2016,1806,59.7,3,13,1,4,S,4,1,Tesla,Tesla,25/07/2022,110,566,18.7
TLF018,740,Tarentaal,12/12/2021,F,IB,NA,810,26.8,5,27/01/2016,2146,70.9,5,13,1,10,M,8,1.3,Tesla,Tesla,25/07/2022,57,226,7.5
TLF022,740,Tarentaal,12/12/2021,F,IB,NA,810,26.8,5,27/01/2016,2146,70.9,5,13,1,10,M,8,1.3,Tesla,Tesla,25/07/2022,49,226,7.5
TLM009,654,Tarentaal,06/01/2021,M,IB,NA,1150,38,5,27/01/2016,1806,59.7,3,13,1,4,S,4,1,Tesla,Tesla,25/07/2022,143,566,18.7
TLM015,691,Tarentaal,20/05/2021,M,IB,Death,982,32.5,4,27/01/2016,1940,64.1,4,13,1,8,M,8,1,Tesla,Tesla,25/07/2022,118,432,14.3
TLM016,691,Tarentaal,20/05/2021,M,IB,NA,1016,33.6,4,27/01/2016,1940,64.1,4,13,1,8,M,8,1,Tesla,Tesla,25/07/2022,109,432,14.3
TLM019,740,Tarentaal,12/12/2021,M,IB,NA,810,26.8,5,27/01/2016,2146,70.9,5,13,1,10,M,8,1.3,Tesla,Tesla,25/07/2022,56,226,7.5
TNF003,560,Tinktinkie,17/02/2020,F,IB,Death,1435,47.4,6,05/10/2017,865,28.6,1,14,1,2,S,4,0.5,Mandela,Mandela,25/07/2022,142,890,29.4
TNF011,648,Tinktinkie,13/12/2020,F,IB,Death,1135,37.5,4,05/10/2017,1165,38.5,3,14,1,4,S,4,1,Mandela,Mandela,25/07/2022,100,590,19.5
TNF015,696,Tinktinkie,01/06/2021,F,IB,Death,965,31.9,4,05/10/2017,1335,44.1,4,14,1,6,M,8,0.8,Mandela,Mandela,25/07/2022,93,420,13.9
TNF016,696,Tinktinkie,01/06/2021,F,IB,Death,965,31.9,4,05/10/2017,1335,44.1,4,14,1,6,M,8,0.8,Mandela,Mandela,25/07/2022,59,420,13.9
TNF018,696,Tinktinkie,01/06/2021,F,IB,Death,965,31.9,4,05/10/2017,1335,44.1,4,14,1,6,M,8,0.8,Mandela,Mandela,25/07/2022,81,420,13.9
